,gene_names,total_expression,go_terms,pseudotime_spearman_corr,pseudotime_spearman_pval,pseudotime_spearman_pval_adj
239,GPATCH1,40.979957580566406,"mRNA processing, mRNA splicing, via spliceosome",0.007318348150033608,0.6233365015280381,0.6666810926938951
371,MEX3D,3.15726637840271,mRNA destabilization,0.007241253072150226,0.6270003020811412,0.6694912316436648
313,DBR1,51.72031021118164,"RNA splicing, via transesterification reactions, mRNA processing, mRNA splicing, via spliceosome",0.006995594776486017,0.6387358881032794,0.6797749319847093
18,YTHDF1,31.59228515625,"mRNA destabilization, regulation of mRNA stability",0.006587724885570134,0.6584207218345635,0.6995720169492237
132,CDK12,281.3231201171875,"RNA splicing, mRNA processing, regulation of RNA splicing",0.0063504854485706246,0.669981463244002,0.7106864125708132
408,PNLDC1,1.3858935832977295,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nuclear-transcribed mRNA poly(A) tail shortening",0.006267224595137477,0.674057562924372,0.7138380092608924
202,DDX17,918.1929931640625,"RNA splicing, alternative mRNA splicing, via spliceosome, mRNA processing, regulation of alternative mRNA splicing, via spliceosome",0.006075213228129892,0.683494002089053,0.7226466863331067
582,BRDT,4.366909027099609,"RNA splicing, mRNA processing, regulation of RNA splicing",0.0058233329352746,0.6959478472171455,0.7334132288781012
142,PDCD11,69.77308654785156,mRNA processing,0.005378966146992826,0.7181181904289886,0.7555445456304994
573,NSUN2,115.69725036621094,"mRNA (cytidine-5-)-methyltransferase activity, mRNA methylation",0.005334325883059299,0.7203589255802302,0.7566697006907783
542,RPRD1B,61.37554931640625,mRNA 3'-end processing,0.0045484222455629475,0.7601851566761281,0.7959150911066105
420,RSRC1,211.58758544921875,"RNA splicing, alternative mRNA splicing, via spliceosome, mRNA processing, mRNA splicing, via spliceosome",0.0044676888705613,0.7643146835264363,0.79894382776388
554,RBM39,2248.686279296875,"RNA splicing, mRNA processing, regulation of mRNA splicing, via spliceosome",0.004375332692107706,0.769046942440907,0.8025918009964877
102,E2F1,2.073838949203491,mRNA stabilization,0.004328948078094493,0.7714269151225116,0.8037770760792621
118,SMN2,2.630117416381836,"RNA splicing, mRNA processing",0.00420645186133277,0.7777224307857455,0.8090317073874261
532,ADARB1,42.25656509399414,mRNA processing,0.004139527145193725,0.7811681309425295,0.8113096665415981
367,RPRD1A,111.65991973876953,mRNA 3'-end processing,0.0035587385234742163,0.8112443741578917,0.8331698977837807
606,PRMT7,138.74209594726562,spliceosomal snRNP assembly,0.0029555392582501848,0.8427781799898965,0.8628125265823663
397,ZRANB2,378.4720764160156,"RNA splicing, mRNA processing",0.0022474838665312324,0.8801140709492277,0.8944453322239307
193,TGS1,309.2668762207031,spliceosomal snRNP assembly,0.0021765289405907256,0.8838717002195147,0.896359683425128
92,DIS3,101.66221618652344,exonucleolytic catabolism of deadenylated mRNA,0.0020692215707539723,0.8895594191940397,0.9007137692779775
521,HNRNPA1P48,104.85704040527344,"RNA splicing, mRNA processing",0.0019491560229886855,0.8959301021146867,0.9057446728733766
244,BCLAF1,718.27783203125,"RNA splicing, mRNA processing, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.0016069512914896865,0.9141229672184351,0.9226928700361079
279,SAMD4A,3.3826498985290527,"nuclear-transcribed mRNA poly(A) tail shortening, regulation of mRNA stability",0.00044344090707398236,0.9762596659329341,0.9792915282494961
493,CLASRP,186.73046875,"RNA splicing, mRNA processing",1.2273722351108903e-05,0.9993428093258212,0.9993428093258212
622,NBAS,121.02561950683594,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nuclear-transcribed mRNA catabolic process",-0.0003795156156076924,0.9796812089883585,0.9812000945836893
557,SMN1,4.779794692993164,"RNA splicing, mRNA processing, spliceosomal complex assembly, spliceosomal snRNP assembly",-0.0007110781775655435,0.9619400902714348,0.9664281466801663
392,TRMT6,133.88331604003906,mRNA methylation,-0.0008710479693486569,0.9533866803613595,0.9593267842888447
525,DHX15,238.13731384277344,"RNA splicing, mRNA processing",-0.0011741466303623797,0.9371958382941755,0.9445062582496683
304,FXR1,517.9247436523438,"regulation of alternative mRNA splicing, via spliceosome, regulation of mRNA stability",-0.002238316064390443,0.8805994292483281,0.8944453322239307
403,MED1,130.89175415039062,mRNA transcription by RNA polymerase II,-0.0023837131420540716,0.8729072748810185,0.8894291791374416
611,DDX5,3680.09765625,"RNA splicing, alternative mRNA splicing, via spliceosome, mRNA processing, mRNA splicing, via spliceosome, mRNA transcription, nuclear-transcribed mRNA catabolic process, regulation of alternative mRNA splicing, via spliceosome",-0.0027070849738274633,0.8558434990609163,0.8734200638125623
264,RBM7,255.86546325683594,"regulation of alternative mRNA splicing, via spliceosome",-0.002832803276132806,0.8492272524938168,0.8680392485933635
29,CELF6,11.198514938354492,"mRNA processing, mRNA splice site selection, regulation of alternative mRNA splicing, via spliceosome",-0.0034573937782919318,0.8165225601954216,0.8372596410892735
247,ZHX2,103.62320709228516,mRNA catabolic process,-0.003644361846632227,0.806791647743396,0.8299162491118373
454,METTL14,120.5580825805664,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity, mRNA catabolic process, mRNA destabilization, mRNA methylation, mRNA splicing, via spliceosome",-0.0037029589330498007,0.8037479790028699,0.8281039783665932
111,LUC7L,274.726318359375,mRNA splice site selection,-0.0037275973617215165,0.8024690867428631,0.8281039783665932
603,HNRNPH1,707.7862548828125,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome, regulation of RNA splicing",-0.0037282604105616803,0.8024346775516875,0.8281039783665932
331,TTC37,153.23721313476562,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",-0.003764839429911056,0.8005369894511948,0.8281039783665932
387,CNOT10,126.61624145507812,mRNA catabolic process,-0.0038080770286066873,0.7982953776550683,0.8277669566054159
94,NCBP2,351.72607421875,"RNA splicing, mRNA cis splicing, via spliceosome, mRNA processing, mRNA splicing, via spliceosome, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, positive regulation of mRNA 3'-end processing, pre-mRNA cleavage required for polyadenylation, regulation of mRNA polyadenylation",-0.004867171289655415,0.7439487648488503,0.7801800358642164
450,TP53,85.0716781616211,mRNA transcription,-0.005835302811071743,0.6953541232939398,0.7334132288781012
620,CELF1,222.61746215820312,"RNA splicing, mRNA destabilization, mRNA processing, mRNA splice site selection, regulation of RNA splicing, regulation of alternative mRNA splicing, via spliceosome",-0.0070402338736287925,0.6365965398158644,0.67861611340107
350,RBM4B,34.30851745605469,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome",-0.0084213376806725,0.5719716223064684,0.6158227800166309
60,PRX,2.786010503768921,regulation of RNA splicing,-0.0084263689110092,0.5717419993341855,0.6158227800166309
277,PQBP1,682.7501220703125,"RNA splicing, alternative mRNA splicing, via spliceosome, mRNA processing, regulation of RNA splicing",-0.00904992230537722,0.5436281341732714,0.5892345212683445
93,DXO,196.938232421875,"mRNA catabolic process, nuclear mRNA surveillance, nuclear-transcribed mRNA catabolic process",-0.009636119993140499,0.5178410585072308,0.5679547093305113
410,RAVER2,2.346419095993042,"regulation of alternative mRNA splicing, via spliceosome",-0.009692384313455127,0.5153996613110633,0.566238403413175
506,KHDC4,78.85752868652344,"RNA splicing, mRNA processing, mRNA splice site selection",-0.010193130310861321,0.4939375308927004,0.5454421281310846
334,MPHOSPH10,199.34518432617188,"RNA splicing, RNA splicing, via transesterification reactions",-0.010808186485114413,0.4682445268091181,0.5197353338809112
96,CSTF3,73.75566101074219,"mRNA cleavage, mRNA polyadenylation, mRNA processing",-0.011484473829776347,0.4408688329216979,0.49530654968246407
288,TRUB1,45.50666046142578,mRNA pseudouridine synthesis,-0.011696899586510169,0.4324630581149891,0.4875587007718725
182,PUS3,121.1373291015625,mRNA pseudouridine synthesis,-0.011789418335931638,0.4288312492261458,0.48515759544674286
327,ZNF473,46.528690338134766,mRNA 3'-end processing by stem-loop binding and cleavage,-0.011842880756685648,0.4267406984776937,0.48363945827471955
88,PAN2,50.64473342895508,"mRNA processing, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, nuclear-transcribed mRNA poly(A) tail shortening",-0.011913321236203811,0.42399533957236024,0.4813725647868976
107,KDM1A,56.410911560058594,"alternative mRNA splicing, via spliceosome",-0.012427013880050167,0.4042890066678625,0.4622490235529897
133,CIRBP,3743.864501953125,"mRNA stabilization, positive regulation of mRNA splicing, via spliceosome",-0.012680159837378644,0.39478272877638065,0.4529833797327565
560,PRKCA,40.9854736328125,regulation of mRNA stability,-0.013307488354219917,0.37181428305070685,0.4289143336620654
570,RBM14,197.69955444335938,"mRNA splicing, via spliceosome",-0.013370459856001287,0.36955535928881555,0.4275421206538754
473,BCAS2,773.7988891601562,"RNA splicing, RNA splicing, via transesterification reactions, mRNA processing, mRNA splicing, via spliceosome",-0.013835168427467822,0.35315002844022436,0.41479076067706355
468,POLR2D,188.606689453125,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex",-0.01391647658257066,0.3503277096258358,0.4122253195232968
224,PSIP1,325.1695556640625,mRNA 5'-splice site recognition,-0.015095117398710358,0.31103021630656347,0.3673227051810603
500,CPEB1,4.405368804931641,"mRNA processing, positive regulation of mRNA polyadenylation",-0.015133861094848032,0.30978981891440205,0.36652788098663686
451,PRPF40B,17.25412368774414,"RNA splicing, mRNA cis splicing, via spliceosome, mRNA processing, mRNA splicing, via spliceosome",-0.015155353894088489,0.30910312746991564,0.36638645934966146
34,YBX3,255.5602569580078,3'-UTR-mediated mRNA stabilization,-0.015299487986719661,0.30452407083831035,0.36162233412049355
530,SCAF8,128.12631225585938,mRNA polyadenylation,-0.01627356700695174,0.27476241388773776,0.33053355562658954
218,EXOSC8,391.1218566894531,"exonucleolytic catabolism of deadenylated mRNA, nuclear mRNA surveillance, nuclear polyadenylation-dependent mRNA catabolic process, nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",-0.016638008082273135,0.2641556561716762,0.3189617829661735
524,TRMT61B,162.05072021484375,"mRNA (adenine-N1-)-methyltransferase activity, mRNA methylation",-0.016900525110222598,0.25669242148099247,0.3105305323534104
220,PCBP3,20.867267608642578,mRNA metabolic process,-0.01723666839855219,0.24735147627232001,0.30203770243686323
54,CCNB1,17.264495849609375,positive regulation of mRNA 3'-end processing,-0.017695861367951874,0.23497960454083264,0.28803951524360133
219,MTPAP,25.641021728515625,"histone mRNA catabolic process, mRNA polyadenylation, mRNA processing",-0.017786803932378005,0.2325822581160702,0.28564284932125733
131,DDX47,12.836216926574707,"RNA splicing, mRNA processing",-0.018035625929419954,0.22611185406004358,0.2787562170282217
433,YTHDC1,507.72271728515625,"RNA splicing, mRNA alternative polyadenylation, mRNA processing, mRNA splice site selection, mRNA splicing, via spliceosome, regulation of alternative mRNA splicing, via spliceosome, regulation of mRNA splicing, via spliceosome",-0.018635790871223214,0.21103609240742843,0.26369306710870166
236,HSPA8,5517.07080078125,"RNA splicing, mRNA processing, positive regulation of mRNA splicing, via spliceosome",-0.018710508680277384,0.20921133458117902,0.2619196165493055
355,SRSF8,480.6630859375,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome",-0.019080940734141336,0.20033326069964927,0.2517807128637615
216,DHX35,39.82451248168945,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome",-0.019736505831877613,0.18530091896891338,0.23379764385530866
212,SREBF1,70.84910583496094,mRNA transcription by RNA polymerase II,-0.020012260579251966,0.17923321183159102,0.22747476393557525
546,CCNT1,209.19406127929688,negative regulation of mRNA polyadenylation,-0.020247429492558127,0.1741762949476363,0.2219287702883098
487,RBM20,2.555964469909668,"RNA splicing, mRNA processing, positive regulation of RNA splicing, regulation of RNA splicing",-0.020335737714953644,0.17230513883380946,0.22041409838938794
645,GSPT2,57.83605194091797,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-0.02082516294433498,0.16220643808591126,0.20915241318063607
280,RBM26,181.34329223632812,mRNA processing,-0.02097411067204417,0.1592234725228279,0.2061289844684305
376,FASTKD1,99.4841537475586,regulation of mitochondrial mRNA stability,-0.02131695459063881,0.15251525427256746,0.1982391433804398
56,DHX34,31.23288917541504,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nuclear-transcribed mRNA catabolic process, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-0.021638230230738215,0.14642626438367223,0.19148049957864832
35,AGO3,166.83993530273438,"endoribonuclease activity, cleaving miRNA-paired mRNA, mRNA catabolic process, mRNA cleavage involved in gene silencing by miRNA, mRNA cleavage involved in gene silencing by siRNA",-0.02171890190249565,0.14492693465166484,0.19029024346539733
536,RBM12B,39.26666259765625,regulation of RNA splicing,-0.02180430820265254,0.14335245153908538,0.18860628043635266
86,RRP1B,282.3026123046875,"RNA splicing, mRNA processing, regulation of RNA splicing",-0.02496910573936561,0.09375953399808215,0.12778198093409507
569,YJU2,128.24342346191406,"RNA splicing, generation of catalytic spliceosome for first transesterification step, mRNA processing, mRNA splicing, via spliceosome",-0.025996698740339462,0.08100497546478759,0.11229445096620769
330,ZFP36L2,4366.4541015625,"3'-UTR-mediated mRNA destabilization, mRNA catabolic process, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, regulation of mRNA stability",-0.02762136523488663,0.06374321626858033,0.09070069980066717
20,DDX20,53.06416702270508,"RNA splicing, mRNA processing, spliceosomal snRNP assembly, spliceosomal tri-snRNP complex assembly",-0.02788198294647973,0.06127978109748844,0.08758128006410959
333,PRPF3,144.63211059570312,"RNA splicing, RNA splicing, via transesterification reactions, mRNA processing, mRNA splicing, via spliceosome, spliceosomal tri-snRNP complex assembly",-0.02789150426990653,0.06119129633392564,0.08758128006410959
302,AXIN2,3.1613168716430664,mRNA stabilization,-0.02821598877890765,0.058238408932929496,0.08435428737818937
511,MRTO4,177.94912719726562,nuclear-transcribed mRNA catabolic process,-0.028405647029078246,0.0565679565157724,0.08211887620042466
457,FUS,2342.293701171875,"RNA splicing, mRNA stabilization, regulation of RNA splicing",-0.028964511168116363,0.05187594097732603,0.07593502353863503
255,GEMIN4,21.51798439025879,"RNA splicing, mRNA processing, spliceosomal snRNP assembly",-0.03009042908134808,0.04340730172749463,0.06536390889501523
17,METTL16,111.79386901855469,"mRNA (N6-adenosine)-methyltransferase activity, mRNA catabolic process, mRNA destabilization, mRNA methylation, negative regulation of 3'-UTR-mediated mRNA stabilization, regulation of mRNA splicing, via spliceosome",-0.030370702627627852,0.041490860352131224,0.06291806522881871
412,LSM4,896.0474853515625,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome, nuclear-transcribed mRNA catabolic process, spliceosomal snRNP assembly",-0.03103109289604642,0.0372566978703133,0.057032764986308986
559,SNRPN,387.0311279296875,"RNA splicing, mRNA splicing, via spliceosome",-0.03142024485105091,0.034938167235979145,0.05399534936469504
394,RNMT,411.1565856933594,"7-methylguanosine mRNA capping, mRNA (guanine-N7-)-methyltransferase activity, mRNA processing",-0.03191964711067306,0.03214414622007614,0.050526745657130764
527,SECISBP2,510.0168762207031,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-0.03380444711863524,0.023256077279909783,0.037371706275675924
428,TUT4,394.377197265625,"histone mRNA catabolic process, nuclear-transcribed mRNA poly(A) tail shortening, polyuridylation-dependent mRNA catabolic process",-0.03393980227762577,0.022709143175194527,0.03658380671116126
600,ZNF830,157.26756286621094,"RNA splicing, mRNA processing",-0.03682111555411881,0.013442188668266408,0.022323017685604372
128,SNRNP48,100.613037109375,"RNA splicing, mRNA processing",-0.03781761920128433,0.011124053849375582,0.019010949171155096
363,CWF19L2,90.66773986816406,"mRNA splicing, via spliceosome",-0.039432009720651424,0.008115230316435126,0.014602893549908333
510,TRMT61A,113.85586547851562,"mRNA (adenine-N1-)-methyltransferase activity, mRNA methylation",-0.039584278883915185,0.00787300373474369,0.01424638771048858
16,PCF11,314.909423828125,"mRNA cleavage, mRNA polyadenylation, mRNA processing",-0.04152464468356538,0.005306020026710235,0.0099353302529125
480,TUT1,101.33235168457031,"histone mRNA catabolic process, mRNA polyadenylation, mRNA processing, pre-mRNA cleavage required for polyadenylation",-0.042693053836967,0.004152250396329753,0.007876940963265147
565,PABPC4,163.67916870117188,regulation of mRNA stability,-0.04332267697943295,0.0036297087840140145,0.006916790190185999
309,SRSF5,2201.2197265625,"RNA splicing, mRNA processing, mRNA splice site selection, mRNA splicing, via spliceosome, positive regulation of RNA splicing",-0.04403777702767577,0.0031092341040847887,0.005942500684138383
566,RBMX,779.5701293945312,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome, negative regulation of mRNA splicing, via spliceosome, positive regulation of mRNA splicing, via spliceosome, regulation of alternative mRNA splicing, via spliceosome",-0.04421573399453053,0.0029907536470203696,0.005784511544835805
67,NUDT12,5.970514297485352,mRNA catabolic process,-0.044266350741185026,0.002957814287781949,0.00573798207179321
378,FASTKD2,113.80696105957031,regulation of mitochondrial mRNA stability,-0.04770701493211253,0.001358377946738707,0.0027508217980978206
632,TBRG4,275.8849182128906,"mRNA metabolic process, mitochondrial mRNA processing, regulation of mitochondrial mRNA stability",-0.049223286623740495,0.0009487956415269169,0.0019708102393131456
301,METTL4,171.52548217773438,regulation of RNA splicing,-0.05168541389418743,0.0005188506533989327,0.001130956582820792
121,SRSF1,525.35498046875,"RNA splicing, alternative mRNA splicing, via spliceosome, mRNA 5'-splice site recognition, mRNA processing, mRNA splice site selection, mRNA splicing, via spliceosome, positive regulation of RNA splicing",-0.05393132324093194,0.00029248592930991146,0.0006606500361335762
576,SNRPD2,4808.236328125,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome, spliceosomal complex assembly, spliceosomal snRNP assembly",-0.05636749944208182,0.0001532598786778581,0.0003587169624126679
452,ZC3H3,119.14747619628906,"mRNA 3'-end processing, regulation of mRNA polyadenylation",-0.05758896266338261,0.00010977789869899581,0.0002597674819031183
435,THOC3,272.26544189453125,"RNA splicing, mRNA processing",-0.0582562505660702,9.12355999453074e-05,0.00021910110618835905
243,BTG2,1712.3692626953125,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,-0.06081439942346688,4.409177870943023e-05,0.00010986159335672761
380,APP,48.33427429199219,mRNA polyadenylation,-0.06274074772280251,2.5025879348504303e-05,6.390007137997541e-05
286,TRAF3IP2,50.572593688964844,mRNA stabilization,-0.06715036342291733,6.439286160838234e-06,1.8085995043049998e-05
150,ZC3HAV1,802.3050537109375,positive regulation of mRNA catabolic process,-0.06797570299515829,4.947429811826388e-06,1.4204620704177096e-05
289,TRMT10C,272.0086364746094,"mRNA (adenine-N1-)-methyltransferase activity, mRNA methylation",-0.07012232415740317,2.4580623690918264e-06,7.419975043937026e-06
361,LSM5,934.2548217773438,"RNA splicing, mRNA catabolic process, mRNA processing, mRNA splicing, via spliceosome",-0.07027559619255484,2.3364952808433126e-06,7.086272072416808e-06
621,VIM,5601.3994140625,regulation of mRNA stability,-0.07209760477622182,1.2684130751861718e-06,4.056410131535975e-06
160,PRMT9,263.4101257324219,mRNA processing,-0.0749407622046467,4.7482336518706123e-07,1.6315739037810722e-06
47,RBM11,50.47195816040039,"RNA splicing, mRNA processing, regulation of alternative mRNA splicing, via spliceosome",-0.08174203673774708,3.912613126757501e-08,1.569905639680339e-07
343,TSEN2,52.69895553588867,"mRNA processing, tRNA splicing, via endonucleolytic cleavage and ligation, tRNA-type intron splice site recognition and cleavage",-0.08638521308864322,6.322022482924801e-09,2.8559626041744205e-08
465,TENT5A,68.16001892089844,mRNA stabilization,-0.08739382018703812,4.2009447801080976e-09,1.9384359485355936e-08
533,TNRC6B,534.7838134765625,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",-0.08743793581647233,4.126079088158435e-09,1.9175878352160787e-08
103,PCBP2,4777.5810546875,mRNA metabolic process,-0.09451512780011743,2.0577614836178438e-10,1.0467038727693914e-09
382,TNRC6C,243.971435546875,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",-0.09688486896646509,7.168086659104688e-11,3.704467185425302e-10
53,HNRNPA1,3371.2275390625,"RNA splicing, mRNA processing, mRNA splicing, via spliceosome, regulation of alternative mRNA splicing, via spliceosome",-0.09913949190338155,2.566752086682696e-11,1.3703486347082822e-10
306,HNRNPA0,2055.30419921875,"3'-UTR-mediated mRNA stabilization, mRNA processing",-0.11873227979706287,1.2831903234728024e-15,9.52805688463713e-15
578,C1QBP,1382.031982421875,"RNA splicing, mRNA processing, negative regulation of mRNA splicing, via spliceosome",-0.12059221224744845,4.571537597254896e-16,3.474368573913721e-15
161,SF1,1713.0194091796875,"RNA splicing, mRNA 3'-splice site recognition, mRNA processing, mRNA splicing, via spliceosome, regulation of mRNA splicing, via spliceosome, spliceosomal complex assembly",-0.12366406233424077,8.025899680947606e-17,6.400902708508831e-16
446,ATM,910.088134765625,histone mRNA catabolic process,-0.1488984374882581,9.341378909442371e-24,1.0971874137272312e-22
151,APEX1,1007.30224609375,regulation of mRNA stability,-0.14921634499422848,7.49385525367273e-24,9.134019799759592e-23
643,TOB1,1128.871826171875,"negative regulation of nuclear-transcribed mRNA poly(A) tail shortening, positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",-0.1771358523700501,4.408909585275863e-33,9.82122617961451e-32
179,EEF1D,8713.84375,mRNA transcription,-0.24422317051401587,3.4600911846882556e-62,1.862682421090511e-60
463,EIF3E,2938.9501953125,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-0.3252629714964901,1.5751153898471717e-111,1.2719056773015911e-109
345,NPM1,6245.49462890625,"negative regulation of mRNA splicing, via spliceosome, regulation of mRNA stability involved in cellular response to UV",-0.36181421886752785,1.9514034235915394e-139,2.521213223280269e-137
119,PABPC1,5736.208984375,"RNA splicing, mRNA polyadenylation, mRNA processing, mRNA splicing, via spliceosome, mRNA stabilization, negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",-0.5642491034194085,0.0,0.0
294,RPS13,13153.2890625,negative regulation of RNA splicing,-0.7797376458280084,0.0,0.0
